task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_power_w,end_power_w,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct
MATH500,math500_0365,MATH500,test/intermediate_algebra/690.json,Intermediate Algebra,4,128,128,111,239,0,0,0,0,,,111,127,1712,124,124,7272,7396,7396,895.161,17.4642,True,4,342,0,3.5327625088006376,0.4776585328286422,0.027817027628351476,26.128311515089514,3.963306235201263,3.957384375,0.08956590370955012,0.0944578125,0.3549771046334959,0.3738058712841797,45.5,45.46524140625,45.507,65.66015625,1060.94140625,1060.94140625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0365/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0365/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0365/runner.log,NA,"(1,-16,-4,43)",NA,"(1,-16,-4,43)",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0366,MATH500,test/number_theory/820.json,Number Theory,5,128,128,95,223,0,0,0,0,,,95,127,1648,123,123,7260,7383,7383,772.358,17.4931,True,4,353,0,3.614846476630491,0.4896175642192186,0.028463358083704655,26.688411536962917,3.967328427575523,3.978497681607419,0.09811851278079008,0.05532071097372489,0.3892683650266608,0.22009332035383855,45.52,45.506061051004636,45.52,66.1875,1061.2265625,1061.2265625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0366/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0366/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0366/runner.log,NA,8,NA,8,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0367,MATH500,test/number_theory/109.json,Number Theory,4,128,128,74,202,0,0,0,0,,,74,127,1643,123,123,7270,7393,7393,601.626,17.4691,True,4,411,0,3.339198856171063,0.4516703444029573,0.02629290437929971,24.686697143672667,3.9682824726134585,3.9471766109785205,0.08440297339593114,0.16835083532219572,0.33493483996353357,0.6645104796224675,45.56628090766824,45.52806682577565,45.57,66.44921875,1061.328125,1061.328125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0367/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0367/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0367/runner.log,NA,4,NA,4,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0368,MATH500,test/algebra/1199.json,Algebra,4,128,128,102,230,0,0,0,0,,,102,127,1654,122,122,7264,7386,7386,836.066,17.4835,True,4,365,0,3.5033697253012446,0.4743257142297921,0.027585588388198776,25.875888791074992,3.9667625899280576,3.955509834775767,0.09243884892086332,0.13017230527143983,0.36668296775529224,0.5148978337166137,45.581424460431656,45.54960582218725,45.581424460431656,66.51171875,1061.30859375,1061.30859375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0368/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0368/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0368/runner.log,NA,1,NA,1,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0369,MATH500,test/geometry/106.json,Geometry,2,128,128,76,204,0,0,0,0,,,76,127,1651,122,122,7272,7394,7394,622.951,17.4642,True,4,482,0,3.559722825386898,0.48143397692546636,0.02802931358572361,26.320590570910724,3.9733515625,3.9520737509912767,0.093890625,0.12479302141157811,0.3730604615478516,0.4931912242275902,45.60936328125,45.58503092783505,45.613,66.7578125,1061.46484375,1061.46484375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0369/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0369/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0369/runner.log,NA,31,NA,31,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0370,MATH500,test/prealgebra/1187.json,Prealgebra,2,128,128,196,324,0,0,0,0,,,196,127,5194,238,238,7407,7645,7645,823.529,17.1459,True,4,409,0,3.9045398627966383,0.5107311789138834,0.030744408368477468,29.8502072510803,3.95634693877551,3.9692435897435896,0.21944897959183673,0.07124679487179486,0.8682162986255727,0.2827958838346482,45.495673469387754,45.18712179487179,45.495673469387754,66.0234375,1061.1640625,1061.1640625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0370/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0370/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0370/runner.log,NA,21,NA,21,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0371,MATH500,test/precalculus/1289.json,Precalculus,1,128,128,86,214,0,0,0,0,,,86,127,1738,123,123,7307,7430,7430,699.187,17.3806,True,4,353,0,3.88875591138559,0.5233857215862167,0.030620125286500707,28.89345642159493,3.960201267828843,3.9569329173166925,0.11833438985736926,0.13579095163806554,0.4686280007409063,0.5373156864104206,45.278511885895405,45.40461466458658,45.40461466458658,66.12109375,1061.21484375,1061.21484375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0371/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0371/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0371/runner.log,NA,-41,NA,-41,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0372,MATH500,test/intermediate_algebra/955.json,Intermediate Algebra,5,128,128,103,231,0,0,0,0,,,103,127,1660,123,123,7309,7432,7432,837.398,17.3758,True,4,408,0,3.5189191886127023,0.473482129791806,0.027708025107186632,26.152607409769605,3.966131971720346,3.956,0.0998318931657502,0.13297935779816514,0.39594646328205174,0.5260663394495413,45.50639277297722,45.52799388379205,45.52799388379205,65.82421875,1060.98828125,1060.98828125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0372/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0372/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0372/runner.log,NA,17,NA,17,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0373,MATH500,test/geometry/846.json,Geometry,2,128,128,285,413,0,0,0,0,,,285,127,1670,353,353,7268,7621,7621,807.365,17.4739,True,4,436,0,4.219989555530755,0.5537317354062137,0.033228264216777596,32.16054040269989,3.9481904761904763,3.9637024467245463,0.1572761904761905,0.09961168113654302,0.6209563573696146,0.3948310642432609,45.6020253968254,45.61349171270719,45.61349171270719,66.0,1061.171875,1061.171875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0373/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0373/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0373/runner.log,NA,90^\circ,NA,90^\circ,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0374,MATH500,test/algebra/2264.json,Algebra,5,128,128,108,236,0,0,0,0,,,108,127,1678,123,123,7254,7377,7377,878.049,17.5076,True,4,440,0,3.253147678031817,0.44098518070107323,0.025615336047494622,23.998470420840714,3.9602653061224493,3.9515095541401273,0.10691522762951335,0.11390127388535032,0.423412666677346,0.45008197198669314,45.67962637362638,45.655127388535035,45.683,65.9765625,1060.9140625,1060.9140625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0374/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0374/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0374/runner.log,NA,1+2i,NA,1+2i,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0375,MATH500,test/algebra/1303.json,Algebra,1,128,128,61,189,0,0,0,0,,,61,127,1705,122,122,7273,7395,7395,500,17.4618,True,4,414,0,3.669899359827792,0.49626766191045196,0.02889684535297474,27.13890576592652,3.9635054945054944,3.9550443037974685,0.08073626373626373,0.12941455696202533,0.319998624924526,0.5118403063411313,45.71525274725275,45.66948734177215,45.71525274725275,66.08203125,1060.921875,1060.921875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0375/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0375/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0375/runner.log,NA,4,NA,4,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0376,MATH500,test/number_theory/427.json,Number Theory,5,128,128,72,200,0,0,0,0,,,72,127,1693,125,125,7259,7384,7384,576,17.4955,True,4,311,0,3.2287369299961255,0.43726123103956194,0.02542312543304036,23.840993491091393,3.9609529042386185,3.9561800000000003,0.10665620094191523,0.13461920000000002,0.42246018887593684,0.5325777866560001,45.733,45.705,45.733,65.83984375,1060.66015625,1060.66015625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0376/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0376/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0376/runner.log,NA,25,NA,25,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0377,MATH500,test/geometry/538.json,Geometry,4,128,128,112,240,0,0,0,0,,,112,127,1677,124,124,7258,7382,7382,903.226,17.4979,True,4,347,0,3.7000482082256996,0.5012257123036711,0.02913423786004488,27.313755873122112,3.9600863024544735,3.9472452229299364,0.100784639746635,0.15089808917197453,0.39911587135845794,0.595631761633332,45.7713475851148,45.7335127388535,45.7713475851148,65.58984375,1060.8984375,1060.8984375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0377/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0377/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0377/runner.log,NA,"(8,-2)",NA,"(8,-2)",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0378,MATH500,test/number_theory/1185.json,Number Theory,3,128,128,102,230,0,0,0,0,,,102,39,1685,123,123,2235,2358,2358,829.268,17.4497,False,4,125,0,1.163001988240786,0.49321543182391264,0.029820563801045797,2.7423586882717736,3.9596583463338533,3.9561285824941903,0.1055616224648986,0.12419519752130131,0.4179879594456789,0.49133217072253177,45.79,45.7522757552285,45.79,66.07421875,1061.1875,1061.1875,9,9,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0378/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0378/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0378/runner.log,NA,6,NA,6,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0379,MATH500,test/prealgebra/1743.json,Prealgebra,3,128,128,56,184,0,0,0,0,,,56,127,1701,123,123,7257,7380,7380,455.285,17.5003,True,4,378,0,3.335414442899264,0.45195317654461575,0.026263105849600503,24.615358588596568,3.9590430023455823,3.9495366430260046,0.10719155590304925,0.15849487785657998,0.42437597930850246,0.6259813278264935,45.718162627052386,45.6417171000788,45.718162627052386,65.578125,1060.640625,1060.640625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0379/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0379/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0379/runner.log,NA,3,NA,3,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0380,MATH500,test/prealgebra/1865.json,Prealgebra,4,128,128,276,404,0,0,0,0,,,276,127,1692,353,353,7304,7657,7657,781.87,17.3877,True,4,511,0,3.669823684875457,0.47927696028150146,0.02889624948720832,28.099839955091372,3.9564620253164557,3.9655074276778732,0.08925553797468355,0.08320641125879594,0.3531361465460263,0.32995564187717513,45.71594857594937,45.75375371383894,45.75375371383894,65.8671875,1061.0703125,1061.0703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0380/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0380/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0380/runner.log,NA,12,NA,12,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0381,MATH500,test/intermediate_algebra/1992.json,Intermediate Algebra,4,128,128,68,196,0,0,0,0,,,68,127,1719,123,123,7269,7392,7392,552.846,17.4715,True,4,311,0,3.8495351379547644,0.520770446151889,0.03031130029885641,28.45576373976162,3.9611828793774317,3.9569525691699607,0.09913229571984436,0.12781422924901187,0.39268115259882813,0.5057548428033558,45.825,45.825,45.825,65.7421875,1060.94140625,1060.94140625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0381/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0381/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0381/runner.log,NA,"(0,9) \cup (9,36)",NA,"(0,9)\cup(9,36)",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0382,MATH500,test/counting_and_probability/188.json,Counting & Probability,5,128,128,86,214,0,0,0,0,,,86,127,1705,123,123,7256,7379,7379,699.187,17.5028,True,4,444,0,3.4893903806197764,0.4728812007886945,0.027475514808029736,25.748211618593327,3.9598171114599685,3.949218080888184,0.10527708006279435,0.14512767644726407,0.41687798307719415,0.5731408438628255,45.87781868131868,45.81757097541634,45.881,65.4296875,1060.90234375,1060.90234375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0382/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0382/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0382/runner.log,NA,\frac{1}{2},NA,\frac{1}{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0383,MATH500,test/intermediate_algebra/1111.json,Intermediate Algebra,5,128,128,214,342,0,0,0,0,,,214,127,1698,240,240,7258,7498,7498,891.667,17.4979,True,4,519,0,3.7929532659447642,0.5058619986589443,0.02986577374759657,28.439563588053844,3.9577509697439877,3.9495273592386995,0.08474864235841738,0.12162965900079303,0.3354140214785128,0.4803796659185056,45.8779371605896,45.862275971451226,45.881,65.87109375,1061.1328125,1061.1328125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0383/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0383/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0383/runner.log,NA,\frac{20000}{\pi},NA,\frac{20000}{\pi},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0384,MATH500,test/algebra/101.json,Algebra,4,128,128,75,203,0,0,0,0,,,75,127,1716,124,124,7252,7376,7376,604.839,17.5124,True,4,311,0,3.7031145923376676,0.5020491583971892,0.02915838261683203,27.314173233082638,3.9604393108848863,3.950347244094488,0.08742051683633516,0.1383787401574803,0.3462236514564958,0.5466440748223695,45.93,45.888325196850396,45.93,65.3828125,1060.859375,1060.859375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0384/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0384/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0384/runner.log,NA,"x \in [-2,7]",NA,"x\in[-2,7]",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0385,MATH500,test/prealgebra/1298.json,Prealgebra,2,128,128,64,192,0,0,0,0,,,64,127,1701,123,123,7259,7382,7382,520.325,17.4955,True,4,398,0,3.7934299882302542,0.5138756418626733,0.029869527466379955,28.003100173115737,3.956830963665087,3.9470115830115833,0.10555924170616114,0.13612741312741314,0.4176800760839454,0.5372964763793027,45.94009083728278,45.90183783783784,45.94009083728278,65.953125,1061.3125,1061.3125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0385/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0385/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0385/runner.log,NA,15x - 80,NA,15x-80,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0386,MATH500,test/prealgebra/2066.json,Prealgebra,5,128,128,118,246,0,0,0,0,,,118,127,4485,181,181,7400,7581,7581,651.934,17.1622,True,4,515,0,3.430535908866946,0.45251759779276424,0.027012093770605875,26.00689272512032,3.970453125,3.9651275752773376,0.06428125,0.0807187004754358,0.25522568994140626,0.32005994509570246,45.86844921875,45.56145800316958,45.86844921875,65.7265625,1060.8828125,1060.8828125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0386/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0386/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0386/runner.log,NA,22,NA,22,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0387,MATH500,test/algebra/170.json,Algebra,3,128,128,61,189,0,0,0,0,,,61,127,1699,124,124,7294,7418,7418,491.935,17.4116,True,4,410,0,3.6191307086793856,0.487884970164382,0.02849709219432587,26.84671159698368,3.952058823529412,3.9524928457869635,0.11331372549019608,0.12174085850556439,0.44782250865051904,0.48117987228320624,45.651980392156865,45.699869634340224,45.699869634340224,65.85546875,1061.22265625,1061.22265625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0387/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0387/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0387/runner.log,NA,11,NA,11,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0388,MATH500,test/algebra/849.json,Algebra,1,128,128,65,193,0,0,0,0,,,65,127,1698,124,124,7297,7421,7421,524.194,17.4044,True,4,331,0,3.9445511291458035,0.5315390283177205,0.031059457709809477,29.27251392939101,3.956969315499607,3.964841530054645,0.10306687647521637,0.0694231069476971,0.40783246765681946,0.2752516175716546,45.796,45.804841530054645,45.804841530054645,65.68359375,1061.078125,1061.078125,16,16,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0388/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0388/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0388/runner.log,NA,18,NA,18,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0389,MATH500,test/algebra/1031.json,Algebra,5,128,128,77,205,0,0,0,0,,,77,127,1695,123,123,7249,7372,7372,626.016,17.5197,True,4,359,0,3.9099034627038445,0.5303721463244498,0.030786641438612948,28.823808327052742,3.9536481626270525,3.964128304821151,0.10164347146207975,0.06829315707620529,0.40186252418908686,0.2707228369913823,45.87424628616106,45.91554821150855,45.91554821150855,65.45703125,1060.69140625,1060.69140625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0389/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0389/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0389/runner.log,NA,\frac{11}{2},NA,\frac{11}{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0390,MATH500,test/geometry/795.json,Geometry,3,128,128,163,291,0,0,0,0,,,163,127,1640,239,239,7256,7495,7495,682.008,17.5028,True,4,367,0,3.5600531958413315,0.47499041972532774,0.0280319149278845,26.68259870283078,3.96196879875195,3.9466022187004755,0.07150858034321372,0.12343264659270997,0.2833147641628598,0.48713955690286087,45.98967706708269,45.96136133122028,45.993,66.10546875,1060.953125,1060.953125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0390/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0390/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0390/runner.log,NA,\frac{\sqrt{21}}{5},NA,\frac{\sqrt{21}}{5},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0391,MATH500,test/algebra/853.json,Algebra,5,128,128,120,248,0,0,0,0,,,120,127,1735,123,123,7261,7384,7384,975.61,17.4907,True,4,368,0,3.0398339994493155,0.411678493966592,0.023935700783065478,22.446134251933746,3.9575895230648945,3.9466640316205535,0.08711571540265833,0.07587114624505929,0.34476824257186367,0.29943792392319835,46.021,45.98728774703557,46.021,65.69140625,1060.75,1060.75,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0391/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0391/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0391/runner.log,NA,12,NA,12,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0392,MATH500,test/algebra/2277.json,Algebra,5,128,128,125,253,0,0,0,0,,,125,127,1672,123,123,7243,7366,7366,1016.26,17.5342,True,4,370,0,3.608290171482968,0.48985747644352,0.028411733633724158,26.578665403143543,3.9685071202531645,3.946611285266458,0.05044066455696203,0.15313166144200627,0.20017413644460524,0.6043511431786245,46.04598575949367,46.01432915360502,46.04598575949367,65.90234375,1060.953125,1060.953125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0392/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0392/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0392/runner.log,NA,0,NA,0,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
