task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct
MATH500,math500_0029,MATH500,test/precalculus/779.json,Precalculus,2,256,256,74,330,0,0,0,0,,,74,255,1684,139,139,17081,17220,17220,532.374,14.9289,True,4,812,0,5.105017580484741,0.2964586283672905,0.020019676786214673,87.90840273594723,4.0566925,4.053086882453152,0.028972499999999995,0.03906303236797275,38.89702,39.10485604770017,39.10485604770017,34.6328125,1003.87890625,1003.87890625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0029/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0029/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0029/runner.log,NA,-2 + 7i,NA,-2+7i,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0030,MATH500,test/counting_and_probability/666.json,Counting & Probability,2,256,256,117,373,0,0,0,0,,,117,137,1471,131,131,9153,9284,9284,893.13,14.9678,False,4,578,0,1.8263262034404921,0.19671760054292245,0.013330848200295562,16.95561247274153,4.064347107438016,4.034543110394843,0.01733801652892562,0.07883078162771959,39.1536958677686,39.17875020145044,39.17875020145044,35.3984375,1004.19140625,1004.19140625,20,20,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0030/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0030/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0030/runner.log,NA,225,NA,225,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0031,MATH500,test/number_theory/864.json,Number Theory,3,256,256,62,318,0,0,0,0,,,62,255,3905,139,139,16969,17108,17108,446.043,15.0274,True,4,701,0,4.482208031509596,0.2619948580494269,0.017577286398076847,76.68161500306617,4.056548644338118,4.0377830645161294,0.020381180223285486,0.10006693548387097,38.92659170653907,39.147162096774196,39.147162096774196,34.97265625,1004.0,1004.0,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0031/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0031/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0031/runner.log,NA,52_8,NA,52_8,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0032,MATH500,test/prealgebra/1302.json,Prealgebra,4,256,256,49,305,0,0,0,0,,,49,255,1598,136,136,16982,17118,17118,360.294,15.0159,True,4,756,0,5.6086199295574755,0.3276445805326251,0.021994587959048923,96.00835595416486,4.041134757600657,4.031693154996066,0.057262941659819225,0.10397639653815892,39.17660065735415,39.63494885916601,39.63494885916601,35.203125,1004.265625,1004.265625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0032/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0032/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0032/runner.log,NA,11\sqrt2,NA,11\sqrt2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0033,MATH500,test/counting_and_probability/134.json,Counting & Probability,4,256,256,90,346,0,0,0,0,,,90,194,1578,138,138,12908,13046,13046,652.174,15.0294,False,4,698,0,3.495642002406551,0.26794741701721225,0.018018773208281193,45.60414556339586,4.053591282894737,4.039128378378378,0.06040213815789473,0.05476266891891892,39.585,39.544683277027026,39.585,34.85546875,1004.0703125,1004.0703125,26,26,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0033/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0033/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0033/runner.log,NA,720,NA,720,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0034,MATH500,test/algebra/1072.json,Algebra,4,256,256,87,343,0,0,0,0,,,87,255,1601,139,139,17058,17197,17197,625.899,14.949,True,4,606,0,4.769203893914774,0.27732766726259084,0.01870276036829323,82.01599936365237,4.047239366138449,4.055952218430034,0.04605838198498749,0.009180034129692833,39.60451125938282,39.69153583617747,39.69153583617747,35.3828125,1004.24609375,1004.24609375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0034/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0034/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0034/runner.log,NA,\frac{243}{625},NA,\frac{243}{625},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0035,MATH500,test/counting_and_probability/119.json,Counting & Probability,4,256,256,72,328,0,0,0,0,,,72,255,5856,137,137,17049,17186,17186,525.547,14.9569,True,4,636,0,4.2233373558807905,0.24574289281280057,0.016562107277963884,72.58227579816726,4.033653094462541,4.029040803108808,0.07404071661237785,0.06815608808290155,39.09106840390879,39.45294235751295,39.45294235751295,35.19140625,1003.91796875,1003.91796875,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0035/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0035/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0035/runner.log,NA,-125,NA,-125,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0036,MATH500,test/number_theory/627.json,Number Theory,2,256,256,80,336,0,0,0,0,,,80,255,1638,137,137,16872,17009,17009,583.942,15.1138,True,4,603,0,4.684742247373285,0.27542725894369363,0.018371538224993277,79.68278088557221,4.035000819000819,4.024357391304347,0.06209909909909911,0.12461565217391303,39.43150040950041,39.73017391304347,39.73017391304347,35.3671875,1004.1796875,1004.1796875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0036/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0036/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0036/runner.log,NA,3,NA,3,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0037,MATH500,test/intermediate_algebra/428.json,Intermediate Algebra,2,256,256,68,324,0,0,0,0,,,68,255,1399,122,122,16897,17019,17019,557.377,15.0914,True,4,560,0,5.6290448239293935,0.330750621301451,0.022074685584036836,95.80071385845434,4.0133068965517245,4.049961290322581,0.1075551724137931,0.028227419354838718,39.95359482758621,40.111740322580644,40.111740322580644,35.4140625,1004.28515625,1004.28515625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0037/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0037/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0037/runner.log,NA,"3, 5, 7",NA,"3,5,7",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0038,MATH500,test/geometry/967.json,Geometry,3,256,256,73,329,0,0,0,0,,,73,255,1623,137,137,17051,17188,17188,532.847,14.9551,True,4,1094,0,5.046207648374463,0.2935889951346558,0.019789049601468482,86.73421706026026,4.0402447495961225,4.028012205044751,0.05363731825525041,0.1294621643612693,40.05726252019386,40.11887713588283,40.11887713588283,35.2109375,1004.140625,1004.140625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0038/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0038/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0038/runner.log,NA,72,NA,72,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0039,MATH500,test/algebra/24.json,Algebra,1,256,256,81,337,0,0,0,0,,,81,255,1539,138,138,17068,17206,17206,586.957,14.9402,True,4,821,0,5.839462219672144,0.33938522722725467,0.022899851841851546,100.4737869516789,4.034731785428343,4.0530831721470015,0.06747077662129704,0.027,40.12193995196157,40.21993955512572,40.221,35.359375,1004.1796875,1004.1796875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0039/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0039/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0039/runner.log,2000,2000,2000,2000,last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,True
MATH500,math500_0040,MATH500,test/number_theory/45.json,Number Theory,3,256,256,66,322,0,0,0,0,,,66,255,4410,134,134,16965,17099,17099,492.537,15.0309,True,4,681,0,3.514233495959583,0.20552274963211783,0.013781307827292482,60.089878547412916,4.0611534733441035,4.035400169923534,0.02811631663974152,0.06324978759558199,39.30526413570274,39.807699235344096,39.807699235344096,34.86328125,1004.14453125,1004.14453125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0040/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0040/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0040/runner.log,NA,23,NA,23,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0041,MATH500,test/prealgebra/930.json,Prealgebra,2,256,256,150,406,0,0,0,0,,,150,255,1632,260,260,16974,17234,17234,576.923,15.023,True,4,851,0,5.891950538226125,0.3418794556241223,0.02310568838520049,101.54187557578904,4.062064279902359,4.029787732041969,0.014655004068348252,0.05921226795803067,39.895669650122045,40.229549636803874,40.229549636803874,35.37890625,1004.34375,1004.34375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0041/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0041/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0041/runner.log,NA,12,NA,12,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0042,MATH500,test/geometry/627.json,Geometry,4,256,256,89,345,0,0,0,0,,,89,255,1521,139,139,16921,17060,17060,640.288,15.07,True,4,754,0,4.7094780143882,0.27605381092545134,0.018468541232894903,80.34369492546269,4.037943948009748,4.040639736191261,0.08452883834281072,0.02920445177246496,40.266,40.45668095630668,40.45668095630668,35.16015625,1004.1171875,1004.1171875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0042/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0042/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0042/runner.log,NA,17,NA,17,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0043,MATH500,test/algebra/2214.json,Algebra,2,256,256,78,334,0,0,0,0,,,78,255,1600,137,137,16987,17124,17124,569.343,15.0115,True,4,647,0,3.9930072854161627,0.23318192510021976,0.015658852099671227,68.37625675546637,4.0648346839546186,4.041871416871417,0.017808752025931927,0.034221949221949224,40.45030470016207,40.49581326781327,40.49581326781327,35.34375,1004.359375,1004.359375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0043/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0043/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0043/runner.log,NA,4,NA,4,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0044,MATH500,test/intermediate_algebra/1454.json,Intermediate Algebra,5,256,256,124,380,0,0,0,0,,,124,255,1580,136,136,17013,17149,17149,911.765,14.9885,True,4,564,0,4.7819411861511005,0.27884664914287133,0.018752710533925885,82.00550940130523,4.032772151898734,4.064281300813008,0.08763924050632911,0.014910569105691055,40.47374683544304,40.562946341463416,40.562946341463416,34.88671875,1004.10546875,1004.10546875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0044/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0044/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0044/runner.log,NA,70 \sqrt{2},NA,70\sqrt{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0045,MATH500,test/prealgebra/1558.json,Prealgebra,5,256,256,103,359,0,0,0,0,,,103,255,1604,146,146,16952,17098,17098,705.479,15.0425,True,4,794,0,4.510856881803932,0.2638236566735251,0.017689634830603655,77.12663096508362,4.0365927419354835,4.046875,0.047294354838709675,0.0230625,40.56873387096775,40.69259375,40.69259375,35.23828125,1004.10546875,1004.10546875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0045/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0045/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0045/runner.log,NA,1.25,NA,1.25,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0046,MATH500,test/geometry/178.json,Geometry,3,256,256,76,332,0,0,0,0,,,76,255,4519,133,133,16991,17124,17124,571.429,15.0079,True,4,784,0,3.8700798326920727,0.22600326049358052,0.015176783657615971,66.27124705501905,4.023790372670807,4.025334728033473,0.08874223602484473,0.09530543933054393,40.23630900621118,40.50478661087866,40.50478661087866,35.35546875,1004.49609375,1004.49609375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0046/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0046/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0046/runner.log,NA,2,NA,2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0047,MATH500,test/precalculus/285.json,Precalculus,2,256,256,83,339,0,0,0,0,,,83,255,2975,155,155,16889,17044,17044,535.484,15.0986,True,4,816,0,3.1921098634638487,0.18728642709832485,0.012518077895936662,54.40632051287784,4.0501474509803925,4.052666110183639,0.038033725490196076,0.013131886477462437,40.4697968627451,40.71583305509182,40.71583305509182,35.23046875,1004.30078125,1004.30078125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0047/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0047/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0047/runner.log,NA,6,NA,6,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0048,MATH500,test/algebra/305.json,Algebra,5,256,256,90,346,0,0,0,0,,,90,255,4389,140,140,16987,17127,17127,642.857,15.0115,True,4,860,0,4.348280578995762,0.2538845436442905,0.017052080701944167,74.47300147646041,4.048062146892655,4.058924103419517,0.047192090395480224,0.08172643869891577,40.33954802259887,40.58944870725605,40.58944870725605,34.92578125,1004.26171875,1004.26171875,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0048/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0048/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0048/runner.log,NA,5,NA,5,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0049,MATH500,test/algebra/1265.json,Algebra,2,256,256,58,314,0,0,0,0,,,58,255,1606,140,140,17049,17189,17189,414.286,14.9569,True,4,657,0,4.241994546922352,0.2467854178208361,0.01663527273302883,72.91564426704831,4.019591836734694,4.023679865206403,0.11293877551020408,0.031164279696714408,40.598,40.79554675652906,40.8,35.3671875,1004.24609375,1004.24609375,32,32,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0049/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0049/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0049/runner.log,NA,\frac{3}{2},NA,\frac{3}{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0050,MATH500,test/prealgebra/1388.json,Prealgebra,4,256,256,65,321,0,0,0,0,,,65,255,1518,136,136,16951,17087,17087,477.941,15.0434,True,4,715,0,3.4146739122466823,0.1998404583745937,0.013390878087241891,58.34653313855906,4.030557739557739,4.04332081632653,0.05095495495495495,0.028893061224489796,40.83417690417691,41.00860979591837,41.00860979591837,35.2109375,1004.19140625,1004.19140625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0050/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0050/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0050/runner.log,83,83,83,83,last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,True
