run_id,timestamp_start,timestamp_end,assignee,task_group,device_id,runtime,model,quantization,backend,performance_mode,htp_performance_mode,htp_performance_mode_name,strategy,dataset,sample_id,repeat_id,prompt_tokens,target_output_tokens,actual_output_tokens,ttft_ms,decode_latency_ms,tpot_ms,e2e_latency_ms,energy_batch_id,energy_j,start_temp_c,end_temp_c,start_npu_temp_c,end_npu_temp_c,thermal_status,task_success,deadline_ms,progress_satisfied,error_type,notes,action_text,action_name,action_arguments,gold_action,gold_arguments,action_valid,action_correct,action_schema_error,time_to_valid_action_ms,invalid_action_rate,valid_under_deadline,correct_under_deadline,action_budget_tokens
w3v2_016_low_saver_b96_r1_d5000,2026-07-19T21:25:37+08:00,2026-07-19T21:25:44+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_016,1,629,96,18,1952,2484,138.0,4436,W3_action_low_saver_b96_cc00b3fb5c,NA,33.729,33.838,36.5,36.9,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_016_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""replace_existing\"": false, \""text\"": \""billing address\""}, got={\""replace_existing\"": false, \""text\"": \""shipping address\""}""","{""action"":""type_text"",""arguments"":{""text"":""shipping address"",""replace_existing"":false}}",type_text,"{""replace_existing"": false, ""text"": ""shipping address""}",type_text,"{""replace_existing"": false, ""text"": ""billing address""}",true,false,false,4293.0,0.0,true,false,96
w3v2_016_low_saver_b96_r1_d10000,2026-07-19T21:25:37+08:00,2026-07-19T21:25:44+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_016,1,629,96,18,1952,2484,138.0,4436,W3_action_low_saver_b96_cc00b3fb5c,NA,33.729,33.838,36.5,36.9,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_016_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""replace_existing\"": false, \""text\"": \""billing address\""}, got={\""replace_existing\"": false, \""text\"": \""shipping address\""}""","{""action"":""type_text"",""arguments"":{""text"":""shipping address"",""replace_existing"":false}}",type_text,"{""replace_existing"": false, ""text"": ""shipping address""}",type_text,"{""replace_existing"": false, ""text"": ""billing address""}",true,false,false,4293.0,0.0,true,false,96
w3v2_017_low_saver_b96_r1_d2000,2026-07-19T21:25:44+08:00,2026-07-19T21:25:53+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_017,1,631,96,39,1982,5395,138.333,7377,W3_action_low_saver_b96_cc00b3fb5c,NA,33.844,33.814,36.5,36.9,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_017_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""set_alarm"",""arguments"":{""label"":""Morning run"",""time"":""07:30"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",true,true,false,7234.0,0.0,false,false,96
w3v2_017_low_saver_b96_r1_d5000,2026-07-19T21:25:44+08:00,2026-07-19T21:25:53+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_017,1,631,96,39,1982,5395,138.333,7377,W3_action_low_saver_b96_cc00b3fb5c,NA,33.844,33.814,36.5,36.9,0,false,5000,false,deadline_miss,"physical_run_id=w3v2_017_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""set_alarm"",""arguments"":{""label"":""Morning run"",""time"":""07:30"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",true,true,false,7234.0,0.0,false,false,96
w3v2_017_low_saver_b96_r1_d10000,2026-07-19T21:25:44+08:00,2026-07-19T21:25:53+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq727_budget96_temp0.0,tiny_schema_v2,w3v2_017,1,631,96,39,1982,5395,138.333,7377,W3_action_low_saver_b96_cc00b3fb5c,NA,33.844,33.814,36.5,36.9,0,true,10000,true,none,"physical_run_id=w3v2_017_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""set_alarm"",""arguments"":{""label"":""Morning run"",""time"":""07:30"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",set_alarm,"{""label"": ""Morning run"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""07:30"", ""vibrate"": false}",true,true,false,7234.0,0.0,true,true,96
w3v2_018_low_saver_b96_r1_d2000,2026-07-19T21:25:54+08:00,2026-07-19T21:26:03+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_018,1,630,96,33,1945,4498,136.303,6443,W3_action_low_saver_b96_cc00b3fb5c,NA,33.803,33.908,36.5,36.9,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_018_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""label\"": \""Yoga\"", \""repeat_days\"": [\""Sat\"", \""Sun\""], \""time\"": \""08:45\"", \""vibrate\"": true}, got={\""label\"": \""Yoga\"", \""repeat_days\"": [\""Sat\"", \""Sun\""], \""time\"": \""20:00\"", \""vibrate\"": true}""","{""action"":""set_alarm"",""arguments"":{""label"":""Yoga"",""repeat_days"":[""Sat"",""Sun""],""time"":""20:00"",""vibrate"":true}}",set_alarm,"{""label"": ""Yoga"", ""repeat_days"": [""Sat"", ""Sun""], ""time"": ""20:00"", ""vibrate"": true}",set_alarm,"{""label"": ""Yoga"", ""repeat_days"": [""Sat"", ""Sun""], ""time"": ""08:45"", ""vibrate"": true}",true,false,false,6301.0,0.0,false,false,96
w3v2_018_low_saver_b96_r1_d5000,2026-07-19T21:25:54+08:00,2026-07-19T21:26:03+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_018,1,630,96,33,1945,4498,136.303,6443,W3_action_low_saver_b96_cc00b3fb5c,NA,33.803,33.908,36.5,36.9,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_018_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""label\"": \""Yoga\"", \""repeat_days\"": [\""Sat\"", \""Sun\""], \""time\"": \""08:45\"", \""vibrate\"": true}, got={\""label\"": \""Yoga\"", \""repeat_days\"": [\""Sat\"", \""Sun\""], \""time\"": \""20:00\"", \""vibrate\"": true}""","{""action"":""set_alarm"",""arguments"":{""label"":""Yoga"",""repeat_days"":[""Sat"",""Sun""],""time"":""20:00"",""vibrate"":true}}",set_alarm,"{""label"": ""Yoga"", ""repeat_days"": [""Sat"", ""Sun""], ""time"": ""20:00"", ""vibrate"": true}",set_alarm,"{""label"": ""Yoga"", ""repeat_days"": [""Sat"", ""Sun""], ""time"": ""08:45"", ""vibrate"": true}",true,false,false,6301.0,0.0,false,false,96
w3v2_018_low_saver_b96_r1_d10000,2026-07-19T21:25:54+08:00,2026-07-19T21:26:03+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq726_budget96_temp0.0,tiny_schema_v2,w3v2_018,1,630,96,33,1945,4498,136.303,6443,W3_action_low_saver_b96_cc00b3fb5c,NA,33.803,33.908,36.5,36.9,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_018_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""label\"": \""Yoga\"", \""repeat_days\"": [\""Sat\"", \""Sun\""], \""time\"": \""08:45\"", \""vibrate\"": true}, got={\""label\"": \""Yoga\"", \""repeat_days\"": [\""Sat\"", \""Sun\""], \""time\"": \""20:00\"", \""vibrate\"": true}""","{""action"":""set_alarm"",""arguments"":{""label"":""Yoga"",""repeat_days"":[""Sat"",""Sun""],""time"":""20:00"",""vibrate"":true}}",set_alarm,"{""label"": ""Yoga"", ""repeat_days"": [""Sat"", ""Sun""], ""time"": ""20:00"", ""vibrate"": true}",set_alarm,"{""label"": ""Yoga"", ""repeat_days"": [""Sat"", ""Sun""], ""time"": ""08:45"", ""vibrate"": true}",true,false,false,6301.0,0.0,true,false,96
w3v2_019_low_saver_b96_r1_d2000,2026-07-19T21:26:03+08:00,2026-07-19T21:26:14+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq737_budget96_temp0.0,tiny_schema_v2,w3v2_019,1,641,96,43,2355,5978,139.023,8333,W3_action_low_saver_b96_cc00b3fb5c,NA,33.914,33.908,36.5,36.5,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_019_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""label\"": \""Airport\"", \""repeat_days\"": [], \""time\"": \""06:45\"", \""vibrate\"": true}, got={\""label\"": \""Airport\"", \""repeat_days\"": [\""Mon\"", \""Tue\"", \""Wed\"", \""Thu\"", \""Fri\"", \""Sat\"", \""Sun\""], \""time\"": \""06:45\"", \""vibrate\"": true}""","{""action"":""set_alarm"",""arguments"":{""label"":""Airport"",""time"":""06:45"",""vibrate"":true,""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri"",""Sat"",""Sun""]}}",set_alarm,"{""label"": ""Airport"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""], ""time"": ""06:45"", ""vibrate"": true}",set_alarm,"{""label"": ""Airport"", ""repeat_days"": [], ""time"": ""06:45"", ""vibrate"": true}",true,false,false,8191.0,0.0,false,false,96
w3v2_019_low_saver_b96_r1_d5000,2026-07-19T21:26:03+08:00,2026-07-19T21:26:14+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq737_budget96_temp0.0,tiny_schema_v2,w3v2_019,1,641,96,43,2355,5978,139.023,8333,W3_action_low_saver_b96_cc00b3fb5c,NA,33.914,33.908,36.5,36.5,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_019_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""label\"": \""Airport\"", \""repeat_days\"": [], \""time\"": \""06:45\"", \""vibrate\"": true}, got={\""label\"": \""Airport\"", \""repeat_days\"": [\""Mon\"", \""Tue\"", \""Wed\"", \""Thu\"", \""Fri\"", \""Sat\"", \""Sun\""], \""time\"": \""06:45\"", \""vibrate\"": true}""","{""action"":""set_alarm"",""arguments"":{""label"":""Airport"",""time"":""06:45"",""vibrate"":true,""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri"",""Sat"",""Sun""]}}",set_alarm,"{""label"": ""Airport"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""], ""time"": ""06:45"", ""vibrate"": true}",set_alarm,"{""label"": ""Airport"", ""repeat_days"": [], ""time"": ""06:45"", ""vibrate"": true}",true,false,false,8191.0,0.0,false,false,96
w3v2_019_low_saver_b96_r1_d10000,2026-07-19T21:26:03+08:00,2026-07-19T21:26:14+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq737_budget96_temp0.0,tiny_schema_v2,w3v2_019,1,641,96,43,2355,5978,139.023,8333,W3_action_low_saver_b96_cc00b3fb5c,NA,33.914,33.908,36.5,36.5,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_019_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""label\"": \""Airport\"", \""repeat_days\"": [], \""time\"": \""06:45\"", \""vibrate\"": true}, got={\""label\"": \""Airport\"", \""repeat_days\"": [\""Mon\"", \""Tue\"", \""Wed\"", \""Thu\"", \""Fri\"", \""Sat\"", \""Sun\""], \""time\"": \""06:45\"", \""vibrate\"": true}""","{""action"":""set_alarm"",""arguments"":{""label"":""Airport"",""time"":""06:45"",""vibrate"":true,""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri"",""Sat"",""Sun""]}}",set_alarm,"{""label"": ""Airport"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""], ""time"": ""06:45"", ""vibrate"": true}",set_alarm,"{""label"": ""Airport"", ""repeat_days"": [], ""time"": ""06:45"", ""vibrate"": true}",true,false,false,8191.0,0.0,true,false,96
w3v2_020_low_saver_b96_r1_d2000,2026-07-19T21:26:14+08:00,2026-07-19T21:26:21+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_020,1,628,96,22,1914,2946,133.909,4860,W3_action_low_saver_b96_cc00b3fb5c,NA,33.908,34.089,36.5,37.3,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_020_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""duration_seconds\"": 300, \""label\"": \""Kitchen tea\"", \""sound\"": true}, got={\""duration_seconds\"": 5, \""label\"": \""Kitchen tea\"", \""sound\"": true}""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":5,""label"":""Kitchen tea"",""sound"":true}}",set_timer,"{""duration_seconds"": 5, ""label"": ""Kitchen tea"", ""sound"": true}",set_timer,"{""duration_seconds"": 300, ""label"": ""Kitchen tea"", ""sound"": true}",true,false,false,4711.0,0.0,false,false,96
w3v2_020_low_saver_b96_r1_d5000,2026-07-19T21:26:14+08:00,2026-07-19T21:26:21+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_020,1,628,96,22,1914,2946,133.909,4860,W3_action_low_saver_b96_cc00b3fb5c,NA,33.908,34.089,36.5,37.3,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_020_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""duration_seconds\"": 300, \""label\"": \""Kitchen tea\"", \""sound\"": true}, got={\""duration_seconds\"": 5, \""label\"": \""Kitchen tea\"", \""sound\"": true}""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":5,""label"":""Kitchen tea"",""sound"":true}}",set_timer,"{""duration_seconds"": 5, ""label"": ""Kitchen tea"", ""sound"": true}",set_timer,"{""duration_seconds"": 300, ""label"": ""Kitchen tea"", ""sound"": true}",true,false,false,4711.0,0.0,true,false,96
w3v2_020_low_saver_b96_r1_d10000,2026-07-19T21:26:14+08:00,2026-07-19T21:26:21+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_020,1,628,96,22,1914,2946,133.909,4860,W3_action_low_saver_b96_cc00b3fb5c,NA,33.908,34.089,36.5,37.3,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_020_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""duration_seconds\"": 300, \""label\"": \""Kitchen tea\"", \""sound\"": true}, got={\""duration_seconds\"": 5, \""label\"": \""Kitchen tea\"", \""sound\"": true}""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":5,""label"":""Kitchen tea"",""sound"":true}}",set_timer,"{""duration_seconds"": 5, ""label"": ""Kitchen tea"", ""sound"": true}",set_timer,"{""duration_seconds"": 300, ""label"": ""Kitchen tea"", ""sound"": true}",true,false,false,4711.0,0.0,true,false,96
w3v2_021_low_saver_b96_r1_d2000,2026-07-19T21:26:21+08:00,2026-07-19T21:26:29+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq723_budget96_temp0.0,tiny_schema_v2,w3v2_021,1,627,96,25,1973,3427,137.08,5400,W3_action_low_saver_b96_cc00b3fb5c,NA,34.077,34.17,36.9,36.9,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_021_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""duration_seconds\"": 120, \""label\"": \""Stretch\"", \""sound\"": false}, got={\""duration_seconds\"": 120, \""label\"": \""Silent Stretch\"", \""sound\"": false}""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":120,""label"":""Silent Stretch"",""sound"":false}}",set_timer,"{""duration_seconds"": 120, ""label"": ""Silent Stretch"", ""sound"": false}",set_timer,"{""duration_seconds"": 120, ""label"": ""Stretch"", ""sound"": false}",true,false,false,5258.0,0.0,false,false,96
w3v2_021_low_saver_b96_r1_d5000,2026-07-19T21:26:21+08:00,2026-07-19T21:26:29+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq723_budget96_temp0.0,tiny_schema_v2,w3v2_021,1,627,96,25,1973,3427,137.08,5400,W3_action_low_saver_b96_cc00b3fb5c,NA,34.077,34.17,36.9,36.9,0,false,5000,false,wrong_argument,"physical_run_id=w3v2_021_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""duration_seconds\"": 120, \""label\"": \""Stretch\"", \""sound\"": false}, got={\""duration_seconds\"": 120, \""label\"": \""Silent Stretch\"", \""sound\"": false}""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":120,""label"":""Silent Stretch"",""sound"":false}}",set_timer,"{""duration_seconds"": 120, ""label"": ""Silent Stretch"", ""sound"": false}",set_timer,"{""duration_seconds"": 120, ""label"": ""Stretch"", ""sound"": false}",true,false,false,5258.0,0.0,false,false,96
w3v2_021_low_saver_b96_r1_d10000,2026-07-19T21:26:21+08:00,2026-07-19T21:26:29+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq723_budget96_temp0.0,tiny_schema_v2,w3v2_021,1,627,96,25,1973,3427,137.08,5400,W3_action_low_saver_b96_cc00b3fb5c,NA,34.077,34.17,36.9,36.9,0,false,10000,false,wrong_argument,"physical_run_id=w3v2_021_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected arguments={\""duration_seconds\"": 120, \""label\"": \""Stretch\"", \""sound\"": false}, got={\""duration_seconds\"": 120, \""label\"": \""Silent Stretch\"", \""sound\"": false}""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":120,""label"":""Silent Stretch"",""sound"":false}}",set_timer,"{""duration_seconds"": 120, ""label"": ""Silent Stretch"", ""sound"": false}",set_timer,"{""duration_seconds"": 120, ""label"": ""Stretch"", ""sound"": false}",true,false,false,5258.0,0.0,true,false,96
w3v2_022_low_saver_b96_r1_d2000,2026-07-19T21:26:29+08:00,2026-07-19T21:26:37+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq741_budget96_temp0.0,tiny_schema_v2,w3v2_022,1,645,96,16,2359,2221,138.812,4580,W3_action_low_saver_b96_cc00b3fb5c,NA,34.164,34.228,36.9,37.3,0,false,2000,false,wrong_action_type,"physical_run_id=w3v2_022_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=add_calendar_event, got=set_timer""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":1800}}",set_timer,"{""duration_seconds"": 1800}",add_calendar_event,"{""attendees"": [""Alice"", ""Bob""], ""duration_minutes"": 45, ""online"": true, ""start_time"": ""2026-08-01 14:00"", ""title"": ""Project review""}",false,false,false,NA,1.0,false,false,96
w3v2_022_low_saver_b96_r1_d5000,2026-07-19T21:26:29+08:00,2026-07-19T21:26:37+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq741_budget96_temp0.0,tiny_schema_v2,w3v2_022,1,645,96,16,2359,2221,138.812,4580,W3_action_low_saver_b96_cc00b3fb5c,NA,34.164,34.228,36.9,37.3,0,false,5000,false,wrong_action_type,"physical_run_id=w3v2_022_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=add_calendar_event, got=set_timer""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":1800}}",set_timer,"{""duration_seconds"": 1800}",add_calendar_event,"{""attendees"": [""Alice"", ""Bob""], ""duration_minutes"": 45, ""online"": true, ""start_time"": ""2026-08-01 14:00"", ""title"": ""Project review""}",false,false,false,NA,1.0,false,false,96
w3v2_022_low_saver_b96_r1_d10000,2026-07-19T21:26:29+08:00,2026-07-19T21:26:37+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq741_budget96_temp0.0,tiny_schema_v2,w3v2_022,1,645,96,16,2359,2221,138.812,4580,W3_action_low_saver_b96_cc00b3fb5c,NA,34.164,34.228,36.9,37.3,0,false,10000,false,wrong_action_type,"physical_run_id=w3v2_022_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=add_calendar_event, got=set_timer""","{""action"":""set_timer"",""arguments"":{""duration_seconds"":1800}}",set_timer,"{""duration_seconds"": 1800}",add_calendar_event,"{""attendees"": [""Alice"", ""Bob""], ""duration_minutes"": 45, ""online"": true, ""start_time"": ""2026-08-01 14:00"", ""title"": ""Project review""}",false,false,false,NA,1.0,false,false,96
w3v2_023_low_saver_b96_r1_d2000,2026-07-19T21:26:37+08:00,2026-07-19T21:26:49+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq745_budget96_temp0.0,tiny_schema_v2,w3v2_023,1,649,96,57,2344,7869,138.053,10213,W3_action_low_saver_b96_cc00b3fb5c,NA,34.228,34.176,36.9,36.9,0,false,2000,false,wrong_action_type,"physical_run_id=w3v2_023_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=add_calendar_event, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Dentist Appointment"",""time"":""2026-08-03 09:15"",""vibrate"":false,""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri"",""Sat"",""Sun""]}}",set_alarm,"{""label"": ""Dentist Appointment"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""], ""time"": ""2026-08-03 09:15"", ""vibrate"": false}",add_calendar_event,"{""attendees"": [""Dr. Lee""], ""duration_minutes"": 30, ""online"": false, ""start_time"": ""2026-08-03 09:15"", ""title"": ""Dentist appointment""}",true,false,false,10070.0,0.0,false,false,96
w3v2_023_low_saver_b96_r1_d5000,2026-07-19T21:26:37+08:00,2026-07-19T21:26:49+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq745_budget96_temp0.0,tiny_schema_v2,w3v2_023,1,649,96,57,2344,7869,138.053,10213,W3_action_low_saver_b96_cc00b3fb5c,NA,34.228,34.176,36.9,36.9,0,false,5000,false,wrong_action_type,"physical_run_id=w3v2_023_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=add_calendar_event, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Dentist Appointment"",""time"":""2026-08-03 09:15"",""vibrate"":false,""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri"",""Sat"",""Sun""]}}",set_alarm,"{""label"": ""Dentist Appointment"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""], ""time"": ""2026-08-03 09:15"", ""vibrate"": false}",add_calendar_event,"{""attendees"": [""Dr. Lee""], ""duration_minutes"": 30, ""online"": false, ""start_time"": ""2026-08-03 09:15"", ""title"": ""Dentist appointment""}",true,false,false,10070.0,0.0,false,false,96
