run_id,timestamp_start,timestamp_end,assignee,task_group,device_id,runtime,model,quantization,backend,performance_mode,htp_performance_mode,htp_performance_mode_name,strategy,dataset,sample_id,repeat_id,prompt_tokens,target_output_tokens,actual_output_tokens,ttft_ms,decode_latency_ms,tpot_ms,e2e_latency_ms,energy_batch_id,energy_j,start_temp_c,end_temp_c,start_npu_temp_c,end_npu_temp_c,thermal_status,task_success,deadline_ms,progress_satisfied,error_type,notes,answer,gold_answer,answer_correct,correct_under_deadline,reasoning_budget_tokens,output_truncated,energy_per_correct_answer_j
w2_016_low_saver_b256_r1_d5000,2026-07-19T15:55:36+08:00,2026-07-19T15:55:51+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq374_budget256_temp0.0,gsm8k,w2_016,1,118,256,81,402,11381,140.506,11783,W2_reasoning_low_saver_b256_55ede4906a,NA,34.521,34.618,36.9,37.3,0,false,5000,false,deadline_miss,,70,70,true,false,256,false,NA
w2_016_low_saver_b256_r1_d10000,2026-07-19T15:55:36+08:00,2026-07-19T15:55:51+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq374_budget256_temp0.0,gsm8k,w2_016,1,118,256,81,402,11381,140.506,11783,W2_reasoning_low_saver_b256_55ede4906a,NA,34.521,34.618,36.9,37.3,0,false,10000,false,deadline_miss,,70,70,true,false,256,false,NA
w2_016_low_saver_b256_r1_d20000,2026-07-19T15:55:36+08:00,2026-07-19T15:55:51+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq374_budget256_temp0.0,gsm8k,w2_016,1,118,256,81,402,11381,140.506,11783,W2_reasoning_low_saver_b256_55ede4906a,NA,34.521,34.618,36.9,37.3,0,true,20000,true,none,,70,70,true,true,256,false,NA
w2_016_low_saver_b256_r1_d30000,2026-07-19T15:55:36+08:00,2026-07-19T15:55:51+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq374_budget256_temp0.0,gsm8k,w2_016,1,118,256,81,402,11381,140.506,11783,W2_reasoning_low_saver_b256_55ede4906a,NA,34.521,34.618,36.9,37.3,0,true,30000,true,none,,70,70,true,true,256,false,NA
w2_017_low_saver_b256_r1_d5000,2026-07-19T15:55:51+08:00,2026-07-19T15:56:05+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq367_budget256_temp0.0,gsm8k,w2_017,1,111,256,79,401,11133,140.924,11534,W2_reasoning_low_saver_b256_55ede4906a,NA,34.63,34.715,36.9,37.6,0,false,5000,false,deadline_miss,,-3,-3,true,false,256,false,NA
w2_017_low_saver_b256_r1_d10000,2026-07-19T15:55:51+08:00,2026-07-19T15:56:05+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq367_budget256_temp0.0,gsm8k,w2_017,1,111,256,79,401,11133,140.924,11534,W2_reasoning_low_saver_b256_55ede4906a,NA,34.63,34.715,36.9,37.6,0,false,10000,false,deadline_miss,,-3,-3,true,false,256,false,NA
w2_017_low_saver_b256_r1_d20000,2026-07-19T15:55:51+08:00,2026-07-19T15:56:05+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq367_budget256_temp0.0,gsm8k,w2_017,1,111,256,79,401,11133,140.924,11534,W2_reasoning_low_saver_b256_55ede4906a,NA,34.63,34.715,36.9,37.6,0,true,20000,true,none,,-3,-3,true,true,256,false,NA
w2_017_low_saver_b256_r1_d30000,2026-07-19T15:55:51+08:00,2026-07-19T15:56:05+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq367_budget256_temp0.0,gsm8k,w2_017,1,111,256,79,401,11133,140.924,11534,W2_reasoning_low_saver_b256_55ede4906a,NA,34.63,34.715,36.9,37.6,0,true,30000,true,none,,-3,-3,true,true,256,false,NA
w2_018_low_saver_b256_r1_d5000,2026-07-19T15:56:05+08:00,2026-07-19T15:56:44+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq414_budget256_temp0.0,gsm8k,w2_018,1,158,256,255,800,35828,140.502,36628,W2_reasoning_low_saver_b256_55ede4906a,NA,34.71,34.658,37.3,37.3,0,false,5000,false,parse_error,,NA,342,false,false,256,true,NA
w2_018_low_saver_b256_r1_d10000,2026-07-19T15:56:05+08:00,2026-07-19T15:56:44+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq414_budget256_temp0.0,gsm8k,w2_018,1,158,256,255,800,35828,140.502,36628,W2_reasoning_low_saver_b256_55ede4906a,NA,34.71,34.658,37.3,37.3,0,false,10000,false,parse_error,,NA,342,false,false,256,true,NA
w2_018_low_saver_b256_r1_d20000,2026-07-19T15:56:05+08:00,2026-07-19T15:56:44+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq414_budget256_temp0.0,gsm8k,w2_018,1,158,256,255,800,35828,140.502,36628,W2_reasoning_low_saver_b256_55ede4906a,NA,34.71,34.658,37.3,37.3,0,false,20000,false,parse_error,,NA,342,false,false,256,true,NA
w2_018_low_saver_b256_r1_d30000,2026-07-19T15:56:05+08:00,2026-07-19T15:56:44+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq414_budget256_temp0.0,gsm8k,w2_018,1,158,256,255,800,35828,140.502,36628,W2_reasoning_low_saver_b256_55ede4906a,NA,34.71,34.658,37.3,37.3,0,false,30000,false,parse_error,,NA,342,false,false,256,true,NA
w2_019_low_saver_b256_r1_d5000,2026-07-19T15:56:44+08:00,2026-07-19T15:56:56+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq359_budget256_temp0.0,gsm8k,w2_019,1,103,256,62,397,8882,143.258,9279,W2_reasoning_low_saver_b256_55ede4906a,NA,34.658,34.823,37.3,37.6,0,false,5000,false,deadline_miss,,375,375,true,false,256,false,NA
w2_019_low_saver_b256_r1_d10000,2026-07-19T15:56:44+08:00,2026-07-19T15:56:56+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq359_budget256_temp0.0,gsm8k,w2_019,1,103,256,62,397,8882,143.258,9279,W2_reasoning_low_saver_b256_55ede4906a,NA,34.658,34.823,37.3,37.6,0,true,10000,true,none,,375,375,true,true,256,false,NA
w2_019_low_saver_b256_r1_d20000,2026-07-19T15:56:44+08:00,2026-07-19T15:56:56+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq359_budget256_temp0.0,gsm8k,w2_019,1,103,256,62,397,8882,143.258,9279,W2_reasoning_low_saver_b256_55ede4906a,NA,34.658,34.823,37.3,37.6,0,true,20000,true,none,,375,375,true,true,256,false,NA
w2_019_low_saver_b256_r1_d30000,2026-07-19T15:56:44+08:00,2026-07-19T15:56:56+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq359_budget256_temp0.0,gsm8k,w2_019,1,103,256,62,397,8882,143.258,9279,W2_reasoning_low_saver_b256_55ede4906a,NA,34.658,34.823,37.3,37.6,0,true,30000,true,none,,375,375,true,true,256,false,NA
w2_020_low_saver_b256_r1_d5000,2026-07-19T15:56:56+08:00,2026-07-19T15:57:28+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq415_budget256_temp0.0,gsm8k,w2_020,1,159,256,202,771,28663,141.896,29434,W2_reasoning_low_saver_b256_55ede4906a,NA,34.817,34.829,37.3,37.3,0,false,5000,false,wrong_answer,,120,98,false,false,256,false,NA
w2_020_low_saver_b256_r1_d10000,2026-07-19T15:56:56+08:00,2026-07-19T15:57:28+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq415_budget256_temp0.0,gsm8k,w2_020,1,159,256,202,771,28663,141.896,29434,W2_reasoning_low_saver_b256_55ede4906a,NA,34.817,34.829,37.3,37.3,0,false,10000,false,wrong_answer,,120,98,false,false,256,false,NA
w2_020_low_saver_b256_r1_d20000,2026-07-19T15:56:56+08:00,2026-07-19T15:57:28+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq415_budget256_temp0.0,gsm8k,w2_020,1,159,256,202,771,28663,141.896,29434,W2_reasoning_low_saver_b256_55ede4906a,NA,34.817,34.829,37.3,37.3,0,false,20000,false,wrong_answer,,120,98,false,false,256,false,NA
w2_020_low_saver_b256_r1_d30000,2026-07-19T15:56:56+08:00,2026-07-19T15:57:28+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq415_budget256_temp0.0,gsm8k,w2_020,1,159,256,202,771,28663,141.896,29434,W2_reasoning_low_saver_b256_55ede4906a,NA,34.817,34.829,37.3,37.3,0,false,30000,false,wrong_answer,,120,98,false,false,256,false,NA
w2_021_low_saver_b256_r1_d5000,2026-07-19T15:57:29+08:00,2026-07-19T15:57:48+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq399_budget256_temp0.0,gsm8k,w2_021,1,143,256,115,796,16144,140.383,16940,W2_reasoning_low_saver_b256_55ede4906a,NA,34.847,34.901,37.3,37.6,0,false,5000,false,deadline_miss,,80,80,true,false,256,false,NA
w2_021_low_saver_b256_r1_d10000,2026-07-19T15:57:29+08:00,2026-07-19T15:57:48+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq399_budget256_temp0.0,gsm8k,w2_021,1,143,256,115,796,16144,140.383,16940,W2_reasoning_low_saver_b256_55ede4906a,NA,34.847,34.901,37.3,37.6,0,false,10000,false,deadline_miss,,80,80,true,false,256,false,NA
w2_021_low_saver_b256_r1_d20000,2026-07-19T15:57:29+08:00,2026-07-19T15:57:48+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq399_budget256_temp0.0,gsm8k,w2_021,1,143,256,115,796,16144,140.383,16940,W2_reasoning_low_saver_b256_55ede4906a,NA,34.847,34.901,37.3,37.6,0,true,20000,true,none,,80,80,true,true,256,false,NA
w2_021_low_saver_b256_r1_d30000,2026-07-19T15:57:29+08:00,2026-07-19T15:57:48+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq399_budget256_temp0.0,gsm8k,w2_021,1,143,256,115,796,16144,140.383,16940,W2_reasoning_low_saver_b256_55ede4906a,NA,34.847,34.901,37.3,37.6,0,true,30000,true,none,,80,80,true,true,256,false,NA
w2_022_low_saver_b256_r1_d5000,2026-07-19T15:57:48+08:00,2026-07-19T15:58:21+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq395_budget256_temp0.0,gsm8k,w2_022,1,139,256,211,790,29818,141.318,30608,W2_reasoning_low_saver_b256_55ede4906a,NA,34.912,34.972,37.6,37.6,0,false,5000,false,deadline_miss,,10,10,true,false,256,false,NA
w2_022_low_saver_b256_r1_d10000,2026-07-19T15:57:48+08:00,2026-07-19T15:58:21+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq395_budget256_temp0.0,gsm8k,w2_022,1,139,256,211,790,29818,141.318,30608,W2_reasoning_low_saver_b256_55ede4906a,NA,34.912,34.972,37.6,37.6,0,false,10000,false,deadline_miss,,10,10,true,false,256,false,NA
w2_022_low_saver_b256_r1_d20000,2026-07-19T15:57:48+08:00,2026-07-19T15:58:21+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq395_budget256_temp0.0,gsm8k,w2_022,1,139,256,211,790,29818,141.318,30608,W2_reasoning_low_saver_b256_55ede4906a,NA,34.912,34.972,37.6,37.6,0,false,20000,false,deadline_miss,,10,10,true,false,256,false,NA
w2_022_low_saver_b256_r1_d30000,2026-07-19T15:57:48+08:00,2026-07-19T15:58:21+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq395_budget256_temp0.0,gsm8k,w2_022,1,139,256,211,790,29818,141.318,30608,W2_reasoning_low_saver_b256_55ede4906a,NA,34.912,34.972,37.6,37.6,0,false,30000,false,deadline_miss,,10,10,true,false,256,false,NA
w2_023_low_saver_b256_r1_d5000,2026-07-19T15:58:22+08:00,2026-07-19T15:58:49+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq403_budget256_temp0.0,gsm8k,w2_023,1,147,256,168,786,23789,141.601,24575,W2_reasoning_low_saver_b256_55ede4906a,NA,34.972,35.049,37.6,37.3,0,false,5000,false,deadline_miss,,80,80,true,false,256,false,NA
w2_023_low_saver_b256_r1_d10000,2026-07-19T15:58:22+08:00,2026-07-19T15:58:49+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq403_budget256_temp0.0,gsm8k,w2_023,1,147,256,168,786,23789,141.601,24575,W2_reasoning_low_saver_b256_55ede4906a,NA,34.972,35.049,37.6,37.3,0,false,10000,false,deadline_miss,,80,80,true,false,256,false,NA
w2_023_low_saver_b256_r1_d20000,2026-07-19T15:58:22+08:00,2026-07-19T15:58:49+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq403_budget256_temp0.0,gsm8k,w2_023,1,147,256,168,786,23789,141.601,24575,W2_reasoning_low_saver_b256_55ede4906a,NA,34.972,35.049,37.6,37.3,0,false,20000,false,deadline_miss,,80,80,true,false,256,false,NA
w2_023_low_saver_b256_r1_d30000,2026-07-19T15:58:22+08:00,2026-07-19T15:58:49+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq403_budget256_temp0.0,gsm8k,w2_023,1,147,256,168,786,23789,141.601,24575,W2_reasoning_low_saver_b256_55ede4906a,NA,34.972,35.049,37.6,37.3,0,true,30000,true,none,,80,80,true,true,256,false,NA
w2_024_low_saver_b256_r1_d5000,2026-07-19T15:58:49+08:00,2026-07-19T15:59:13+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq370_budget256_temp0.0,gsm8k,w2_024,1,114,256,151,403,20965,138.841,21368,W2_reasoning_low_saver_b256_55ede4906a,NA,35.06,35.19,37.3,37.6,0,false,5000,false,deadline_miss,,122,122,true,false,256,false,NA
w2_024_low_saver_b256_r1_d10000,2026-07-19T15:58:49+08:00,2026-07-19T15:59:13+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq370_budget256_temp0.0,gsm8k,w2_024,1,114,256,151,403,20965,138.841,21368,W2_reasoning_low_saver_b256_55ede4906a,NA,35.06,35.19,37.3,37.6,0,false,10000,false,deadline_miss,,122,122,true,false,256,false,NA
w2_024_low_saver_b256_r1_d20000,2026-07-19T15:58:49+08:00,2026-07-19T15:59:13+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq370_budget256_temp0.0,gsm8k,w2_024,1,114,256,151,403,20965,138.841,21368,W2_reasoning_low_saver_b256_55ede4906a,NA,35.06,35.19,37.3,37.6,0,false,20000,false,deadline_miss,,122,122,true,false,256,false,NA
w2_024_low_saver_b256_r1_d30000,2026-07-19T15:58:49+08:00,2026-07-19T15:59:13+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq370_budget256_temp0.0,gsm8k,w2_024,1,114,256,151,403,20965,138.841,21368,W2_reasoning_low_saver_b256_55ede4906a,NA,35.06,35.19,37.3,37.6,0,true,30000,true,none,,122,122,true,true,256,false,NA
w2_025_low_saver_b256_r1_d5000,2026-07-19T15:59:14+08:00,2026-07-19T15:59:53+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq488_budget256_temp0.0,math,w2_025,1,232,256,255,793,36326,142.455,37119,W2_reasoning_low_saver_b256_55ede4906a,NA,35.196,35.161,37.6,38.0,0,false,5000,false,parse_error,,NA,224,false,false,256,true,NA
w2_025_low_saver_b256_r1_d10000,2026-07-19T15:59:14+08:00,2026-07-19T15:59:53+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq488_budget256_temp0.0,math,w2_025,1,232,256,255,793,36326,142.455,37119,W2_reasoning_low_saver_b256_55ede4906a,NA,35.196,35.161,37.6,38.0,0,false,10000,false,parse_error,,NA,224,false,false,256,true,NA
w2_025_low_saver_b256_r1_d20000,2026-07-19T15:59:14+08:00,2026-07-19T15:59:53+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq488_budget256_temp0.0,math,w2_025,1,232,256,255,793,36326,142.455,37119,W2_reasoning_low_saver_b256_55ede4906a,NA,35.196,35.161,37.6,38.0,0,false,20000,false,parse_error,,NA,224,false,false,256,true,NA
w2_025_low_saver_b256_r1_d30000,2026-07-19T15:59:14+08:00,2026-07-19T15:59:53+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq488_budget256_temp0.0,math,w2_025,1,232,256,255,793,36326,142.455,37119,W2_reasoning_low_saver_b256_55ede4906a,NA,35.196,35.161,37.6,38.0,0,false,30000,false,parse_error,,NA,224,false,false,256,true,NA
w2_026_low_saver_b256_r1_d5000,2026-07-19T15:59:53+08:00,2026-07-19T16:00:33+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq428_budget256_temp0.0,math,w2_026,1,172,256,255,788,36135,141.706,36923,W2_reasoning_low_saver_b256_55ede4906a,NA,35.161,35.243,37.6,38.0,0,false,5000,false,parse_error,,NA,0,false,false,256,true,NA
w2_026_low_saver_b256_r1_d10000,2026-07-19T15:59:53+08:00,2026-07-19T16:00:33+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq428_budget256_temp0.0,math,w2_026,1,172,256,255,788,36135,141.706,36923,W2_reasoning_low_saver_b256_55ede4906a,NA,35.161,35.243,37.6,38.0,0,false,10000,false,parse_error,,NA,0,false,false,256,true,NA
w2_026_low_saver_b256_r1_d20000,2026-07-19T15:59:53+08:00,2026-07-19T16:00:33+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq428_budget256_temp0.0,math,w2_026,1,172,256,255,788,36135,141.706,36923,W2_reasoning_low_saver_b256_55ede4906a,NA,35.161,35.243,37.6,38.0,0,false,20000,false,parse_error,,NA,0,false,false,256,true,NA
w2_026_low_saver_b256_r1_d30000,2026-07-19T15:59:53+08:00,2026-07-19T16:00:33+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq428_budget256_temp0.0,math,w2_026,1,172,256,255,788,36135,141.706,36923,W2_reasoning_low_saver_b256_55ede4906a,NA,35.161,35.243,37.6,38.0,0,false,30000,false,parse_error,,NA,0,false,false,256,true,NA
w2_027_low_saver_b256_r1_d5000,2026-07-19T16:00:33+08:00,2026-07-19T16:01:12+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq392_budget256_temp0.0,math,w2_027,1,136,256,255,803,35952,140.988,36755,W2_reasoning_low_saver_b256_55ede4906a,NA,35.237,35.313,38.0,37.6,0,false,5000,false,parse_error,,NA,-4,false,false,256,true,NA
w2_027_low_saver_b256_r1_d10000,2026-07-19T16:00:33+08:00,2026-07-19T16:01:12+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq392_budget256_temp0.0,math,w2_027,1,136,256,255,803,35952,140.988,36755,W2_reasoning_low_saver_b256_55ede4906a,NA,35.237,35.313,38.0,37.6,0,false,10000,false,parse_error,,NA,-4,false,false,256,true,NA
w2_027_low_saver_b256_r1_d20000,2026-07-19T16:00:33+08:00,2026-07-19T16:01:12+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq392_budget256_temp0.0,math,w2_027,1,136,256,255,803,35952,140.988,36755,W2_reasoning_low_saver_b256_55ede4906a,NA,35.237,35.313,38.0,37.6,0,false,20000,false,parse_error,,NA,-4,false,false,256,true,NA
w2_027_low_saver_b256_r1_d30000,2026-07-19T16:00:33+08:00,2026-07-19T16:01:12+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq392_budget256_temp0.0,math,w2_027,1,136,256,255,803,35952,140.988,36755,W2_reasoning_low_saver_b256_55ede4906a,NA,35.237,35.313,38.0,37.6,0,false,30000,false,parse_error,,NA,-4,false,false,256,true,NA
w2_028_low_saver_b256_r1_d5000,2026-07-19T16:01:13+08:00,2026-07-19T16:01:52+08:00,mym,W2_reasoning,10.29.195.116:35759,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq359_budget256_temp0.0,math,w2_028,1,103,256,255,399,36159,141.8,36558,W2_reasoning_low_saver_b256_55ede4906a,NA,35.313,35.384,37.6,37.6,0,false,5000,false,parse_error,,NA,49,false,false,256,true,NA
