task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct,start_power_w,end_power_w
GSM8K,gsm8k_0966,GSM8K,966,Grade School Math,,128,128,200,328,0,0,0,0,,,200,127,1553,264,264,7577,7841,7841,757.576,16.7613,True,4,444,0,3.2541408476714335,0.4150160499517196,0.02562315628087743,25.51571838659171,3.796666147859922,3.8022115987460814,0.08533540856031128,0.03557680250783699,44.22,44.18939028213166,44.22,65.55078125,1060.70703125,1060.70703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0966/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0966/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0966/runner.log,NA,374,NA,374,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0967,GSM8K,967,Grade School Math,,128,128,174,302,0,0,0,0,,,174,127,1519,262,262,7566,7828,7828,664.122,16.7856,True,4,354,0,3.1961144275956332,0.40829259422529807,0.025166255335398686,25.01918373921862,3.7969665338645417,3.8032202052091555,0.08048207171314742,0.05452249408050513,44.23702231075697,44.214,44.241,65.828125,1061.578125,1061.578125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0967/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0967/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0967/runner.log,NA,48,NA,48,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0968,GSM8K,968,Grade School Math,,128,128,107,235,0,0,0,0,,,107,127,1621,139,139,7613,7752,7752,769.784,16.682,True,4,326,0,3.2471461197426215,0.4188784984188108,0.02556807968301277,25.1718767202448,3.802065302911094,3.7967503852080124,0.057976396538158934,0.07735285053929122,44.25988512981904,44.19367719568567,44.25988512981904,65.80078125,1061.08984375,1061.08984375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0968/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0968/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0968/runner.log,NA,30,NA,30,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0969,GSM8K,969,Grade School Math,,128,128,188,316,0,0,0,0,,,188,127,1529,263,263,7570,7833,7833,714.829,16.7768,True,4,483,0,3.1663108265953803,0.4042270939097894,0.02493158131177465,24.801712704721616,3.7966722054380666,3.7905993836671805,0.09627945619335347,0.084653312788906,44.241,44.20891987673344,44.241,66.16796875,1061.2109375,1061.2109375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0969/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0969/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0969/runner.log,NA,227,NA,227,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0970,GSM8K,970,Grade School Math,,128,128,115,243,0,0,0,0,,,115,127,1565,139,139,7591,7730,7730,827.338,16.7303,True,4,401,0,3.19082799108741,0.4127849923787076,0.025124629851081968,24.66510037110568,3.805488609583661,3.794174501992032,0.09010761979575806,0.06216573705179283,44.25848860958366,44.19753386454183,44.262,65.62109375,1061.0390625,1061.0390625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0970/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0970/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0970/runner.log,NA,1800,NA,1800,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0971,GSM8K,971,Grade School Math,,128,128,100,228,0,0,0,0,,,100,127,1618,138,138,7591,7729,7729,724.638,16.7303,True,4,490,0,2.9299769836105405,0.37908875451035584,0.023070684910319217,22.645792106325867,3.801478522984175,3.797563182527301,0.06650866616428033,0.046188767550702024,44.24528862094951,44.186,44.24528862094951,65.97265625,1061.0625,1061.0625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0971/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0971/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0971/runner.log,NA,33,NA,33,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0972,GSM8K,972,Grade School Math,,128,128,115,243,0,0,0,0,,,115,127,1548,139,139,7573,7712,7712,827.338,16.7701,True,4,438,0,3.00674961842151,0.3898793592351543,0.023675193845838664,23.188053057266686,3.800993517017828,3.8006476115896635,0.05443760129659644,0.0599177760375881,44.235,44.18150822239624,44.235,65.703125,1061.3671875,1061.3671875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0972/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0972/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0972/runner.log,NA,100,NA,100,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0973,GSM8K,973,Grade School Math,,128,128,128,256,0,0,0,0,,,128,127,1603,138,138,7578,7716,7716,927.536,16.759,True,4,434,0,2.7117424290089223,0.3514440680415918,0.021352302590621434,20.923804582232844,3.801215900233827,3.7981516103692066,0.06791114575214341,0.0665797329143755,44.241,44.1883896307934,44.241,66.3203125,1061.44921875,1061.44921875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0973/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0973/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0973/runner.log,NA,120,NA,120,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0974,GSM8K,974,Grade School Math,,128,128,93,221,0,0,0,0,,,93,127,1523,135,135,7595,7730,7730,688.889,16.7215,True,4,439,0,3.019490758690757,0.39061976179699315,0.02377551778496659,23.340663564679552,3.7930122699386506,3.795958561376075,0.08370168711656442,0.07022752150117278,44.23950460122699,44.20122673964034,44.23950460122699,66.2265625,1061.50390625,1061.50390625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0974/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0974/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0974/runner.log,NA,79,NA,79,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0975,GSM8K,975,Grade School Math,,128,128,128,256,0,0,0,0,,,128,127,1612,137,137,7580,7717,7717,934.307,16.7546,True,4,454,0,2.6575825573622067,0.34438027178465813,0.020925846908363833,20.50856459516415,3.7938979266347688,3.787738354037267,0.07685007974481659,0.09958229813664596,44.25124082934609,44.20951630434783,44.256,65.88671875,1061.09765625,1061.09765625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0975/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0975/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0975/runner.log,NA,5,NA,5,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0976,GSM8K,976,Grade School Math,,128,128,111,239,0,0,0,0,,,111,127,1605,140,140,7575,7715,7715,792.857,16.7657,True,4,440,0,2.996968536719769,0.38845995291247815,0.02359817745448637,23.121612260793018,3.7956690031152647,3.790468917881811,0.07774454828660436,0.08387643898695318,44.262,44.1973760552571,44.262,65.5234375,1060.7421875,1060.7421875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0976/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0976/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0976/runner.log,NA,20,NA,20,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0977,GSM8K,977,Grade School Math,,128,128,152,280,0,0,0,0,,,152,127,1621,270,270,7590,7860,7860,562.963,16.7325,True,4,323,0,2.6389144481584195,0.33573975167409914,0.02077885392250724,20.74186756252518,3.793377151799687,3.796889331210191,0.0807660406885759,0.06611305732484077,44.25131142410015,44.21761624203822,44.256,66.34375,1061.390625,1061.390625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0977/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0977/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0977/runner.log,NA,540,NA,540,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0978,GSM8K,978,Grade School Math,,128,128,121,249,0,0,0,0,,,121,127,1566,140,140,7570,7710,7710,864.286,16.7768,True,4,530,0,2.8983483402474914,0.3759206666987667,0.022821640474389695,22.34626570330816,3.795040348101266,3.8058810975609756,0.07100712025316455,0.016254573170731708,44.269,44.243016768292684,44.269,66.39453125,1061.3046875,1061.3046875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0978/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0978/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0978/runner.log,NA,4,NA,4,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0979,GSM8K,979,Grade School Math,,128,128,99,227,0,0,0,0,,,99,127,1618,138,138,7599,7737,7737,717.391,16.7127,True,4,414,0,2.335454160763986,0.30185526182809697,0.018389402840661307,18.06940884183096,3.803247086247086,3.8032307692307694,0.046142968142968144,0.020032967032967034,44.29,44.22261538461538,44.29,65.7890625,1060.91796875,1060.91796875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0979/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0979/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0979/runner.log,NA,160,NA,160,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0980,GSM8K,980,Grade School Math,,128,128,115,243,0,0,0,0,,,115,127,1614,134,134,7594,7728,7728,858.209,16.7237,True,4,416,0,2.9959838276674744,0.3876790667271577,0.023590423839901373,23.15296302021424,3.7941497241922773,3.790277042801556,0.07561308116627266,0.08614163424124514,44.27324192277384,44.23716653696498,44.27324192277384,66.13671875,1061.33203125,1061.33203125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0980/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0980/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0980/runner.log,NA,50,NA,50,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0981,GSM8K,981,Grade School Math,,128,128,122,250,0,0,0,0,,,122,127,1612,139,139,7561,7700,7700,877.698,16.7967,True,4,393,0,3.1223566893230132,0.4055008687432485,0.02458548574270089,24.0421465077872,3.797401709401709,3.785035460992908,0.04755244755244755,0.08677304964539007,44.29,44.23631914893617,44.29,66.50390625,1061.51171875,1061.51171875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0981/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0981/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0981/runner.log,NA,90,NA,90,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0982,GSM8K,982,Grade School Math,,128,128,120,248,0,0,0,0,,,120,127,1618,141,141,7579,7720,7720,851.064,16.7568,True,4,453,0,2.7636055577074394,0.35797999452168905,0.021760673682735744,21.33503490550143,3.7950919719407636,3.7884146341463416,0.0685510522213562,0.021177812745869395,44.29,44.22455546813533,44.29,66.11328125,1061.09765625,1061.09765625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0982/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0982/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0982/runner.log,NA,7,NA,7,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0983,GSM8K,983,Grade School Math,,128,128,140,268,0,0,0,0,,,140,127,1620,270,270,7581,7851,7851,518.519,16.7524,True,4,456,0,2.6870617932362206,0.34225726572872506,0.021157966875875754,21.096122138697567,3.7924119425548,3.7922574257425743,0.0797641723356009,0.07298019801980199,44.276,44.248,44.276,65.84375,1061.046875,1061.046875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0983/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0983/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0983/runner.log,NA,12,NA,12,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0984,GSM8K,984,Grade School Math,,128,128,98,226,0,0,0,0,,,98,127,1634,138,138,7568,7706,7706,710.145,16.7812,True,4,419,0,3.053464762896047,0.396245102893336,0.024043029629102732,23.52999946287694,3.7953753894080995,3.7940368946963874,0.06764641744548287,0.07302920830130669,44.304,44.25019523443505,44.304,66.07421875,1061.03515625,1061.03515625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0984/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0984/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0984/runner.log,NA,15,NA,15,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0985,GSM8K,985,Grade School Math,,128,128,152,280,0,0,0,0,,,152,127,1634,271,271,7604,7875,7875,560.886,16.7017,True,4,350,0,3.0419661212266953,0.3862814122192629,0.023952489143517285,23.955483204660226,3.796213465952563,3.800965517241379,0.040780413159908185,0.047331034482758626,44.294204284621266,44.265717241379306,44.294204284621266,65.92578125,1061.23828125,1061.23828125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0985/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0985/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0985/runner.log,NA,342,NA,342,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0986,GSM8K,986,Grade School Math,,128,128,98,226,0,0,0,0,,,98,127,1630,138,138,7596,7734,7734,710.145,16.7193,True,4,415,0,3.1142402088228556,0.40266876245446803,0.02452157644742406,24.085533775035966,3.7886539953452285,3.7961610633307274,0.09049495733126454,0.05405238467552776,44.31402482544608,44.272125097732605,44.318,65.7265625,1060.984375,1060.984375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0986/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0986/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0986/runner.log,NA,63,NA,63,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0987,GSM8K,987,Grade School Math,,128,128,135,263,0,0,0,0,,,135,127,1619,268,268,7586,7854,7854,503.731,16.7414,True,4,453,0,3.445204740238843,0.43865606572941723,0.027127596379833408,27.058638029835873,3.790750972762646,3.7955715427657872,0.08410894941634242,0.05546203037569945,44.325,44.29168425259792,44.325,65.9453125,1061.39453125,1061.39453125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0987/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0987/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0987/runner.log,NA,70,NA,70,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0988,GSM8K,988,Grade School Math,,128,128,133,261,0,0,0,0,,,133,127,1622,271,271,7589,7860,7860,490.775,16.7347,True,4,459,0,3.041795277371095,0.38699685462736577,0.023951143916307836,23.90851088013681,3.79239336492891,3.799305220883534,0.06671879936808847,0.04486666666666667,44.33605845181675,44.30156546184739,44.33605845181675,66.1640625,1061.2578125,1061.2578125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0988/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0988/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0988/runner.log,NA,3,NA,3,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0989,GSM8K,989,Grade School Math,,128,128,126,254,0,0,0,0,,,126,127,1621,138,138,7579,7717,7717,913.043,16.7568,True,4,508,0,3.4753669099935407,0.45035206816036555,0.0273650937794767,26.819406444420153,3.7918027734976887,3.7922031007751937,0.07578890600924498,0.07462170542635659,44.34179892141756,44.308384496124035,44.346,66.1796875,1061.34375,1061.34375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0989/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0989/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0989/runner.log,NA,6,NA,6,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0990,GSM8K,990,Grade School Math,,128,128,102,230,0,0,0,0,,,102,127,1631,139,139,7582,7721,7721,733.813,16.7502,True,4,419,0,3.2114479872775306,0.4159367941040708,0.025286992025807326,24.795589909769813,3.7895462315462316,3.7902090483619344,0.08087024087024086,0.07390015600624025,44.358754467754466,44.31304212168487,44.367,65.8203125,1061.171875,1061.171875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0990/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0990/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0990/runner.log,NA,45,NA,45,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0991,GSM8K,991,Grade School Math,,128,128,154,282,0,0,0,0,,,154,127,1664,270,270,7569,7839,7839,570.37,16.779,True,4,421,0,3.0261671073546523,0.38603994225725885,0.02382808745948545,23.722123954553123,3.7912897196261683,3.7971100917431193,0.06371261682242992,0.05853211009174312,44.36407242990654,44.3357247706422,44.36407242990654,66.07421875,1061.3125,1061.3125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0991/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0991/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0991/runner.log,1,14,1,14,exact_answer_phrase,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0992,GSM8K,992,Grade School Math,,128,128,130,258,0,0,0,0,,,130,127,1635,271,271,7570,7841,7841,479.705,16.7768,True,4,477,0,3.228379675284363,0.41173060518867016,0.025420312403813882,25.313725033904692,3.7954973262032086,3.7943211223694466,0.05515660809778457,0.044829306313328134,44.383497326203205,44.3498082618862,44.388,65.90234375,1061.1015625,1061.1015625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0992/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0992/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0992/runner.log,NA,15,NA,15,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0993,GSM8K,993,Grade School Math,,128,128,139,267,0,0,0,0,,,139,127,1631,270,270,7568,7838,7838,514.815,16.7812,True,4,466,0,2.8790357339542436,0.36731764913935233,0.022669572708301132,22.56588208273336,3.78719209486166,3.7954968102073363,0.07703952569169961,0.04849122807017544,44.3925628458498,44.367,44.401,66.12890625,1061.27734375,1061.27734375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0993/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0993/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0993/runner.log,NA,52,NA,52,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0994,GSM8K,994,Grade School Math,,128,128,156,284,0,0,0,0,,,156,127,1620,270,270,7578,7848,7848,577.778,16.759,True,4,476,0,2.968836834926891,0.37829215531688215,0.023376667991550325,23.299431480506243,3.789204791344668,3.7988589743589745,0.06342658423493044,0.05440384615384615,44.416,44.374,44.416,66.0546875,1061.234375,1061.234375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0994/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0994/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0994/runner.log,NA,11,NA,11,missing_answer_marker,gsm8k_numeric_exact,False,,
